ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
358,2/11/2019,2/23/2019,2/18/2019,11492,SO47176,"$2,049.10 "
354,2/11/2019,2/23/2019,2/18/2019,26298,SO47182,"$2,071.42 "
356,2/11/2019,2/23/2019,2/18/2019,12133,SO47185,"$2,071.42 "
383,2/11/2019,2/23/2019,2/18/2019,14026,SO47178,"$1,000.44 "
381,2/11/2019,2/23/2019,2/18/2019,14022,SO47177,"$1,000.44 "
329,2/12/2019,2/24/2019,2/19/2019,20162,SO47193,$782.99 
373,2/12/2019,2/24/2019,2/19/2019,28818,SO47189,"$2,181.56 "
379,2/12/2019,2/24/2019,2/19/2019,13382,SO47191,"$2,181.56 "
371,2/12/2019,2/24/2019,2/19/2019,13806,SO47186,"$2,181.56 "
371,2/12/2019,2/24/2019,2/19/2019,16328,SO47192,"$2,181.56 "
371,2/12/2019,2/24/2019,2/19/2019,13355,SO47195,"$2,181.56 "
377,2/12/2019,2/24/2019,2/19/2019,13269,SO47194,"$2,181.56 "
377,2/12/2019,2/24/2019,2/19/2019,21218,SO47197,"$2,181.56 "
369,2/12/2019,2/24/2019,2/19/2019,25892,SO47190,"$2,443.35 "
362,2/12/2019,2/24/2019,2/19/2019,26286,SO47196,"$2,049.10 "
385,2/12/2019,2/24/2019,2/19/2019,18134,SO47187,"$1,000.44 "
389,2/12/2019,2/24/2019,2/19/2019,19253,SO47188,"$1,000.44 "
370,2/13/2019,2/25/2019,2/20/2019,14169,SO47198,"$2,443.35 "
373,2/13/2019,2/25/2019,2/20/2019,13247,SO47200,"$2,181.56 "
323,2/13/2019,2/25/2019,2/20/2019,20051,SO47199,$782.99 
356,2/13/2019,2/25/2019,2/20/2019,26277,SO47201,"$2,071.42 "
356,2/13/2019,2/25/2019,2/20/2019,26285,SO47202,"$2,071.42 "
389,2/14/2019,2/26/2019,2/21/2019,24609,SO47210,"$1,000.44 "
370,2/14/2019,2/26/2019,2/21/2019,25883,SO47203,"$2,443.35 "
370,2/14/2019,2/26/2019,2/21/2019,21379,SO47209,"$2,443.35 "
369,2/14/2019,2/26/2019,2/21/2019,21359,SO47208,"$2,443.35 "
377,2/14/2019,2/26/2019,2/21/2019,25371,SO47204,"$2,181.56 "
333,2/14/2019,2/26/2019,2/21/2019,15256,SO47206,$782.99 
337,2/14/2019,2/26/2019,2/21/2019,27043,SO47207,$782.99 
362,2/14/2019,2/26/2019,2/21/2019,12578,SO47211,"$2,049.10 "
360,2/14/2019,2/26/2019,2/21/2019,12580,SO47212,"$2,049.10 "
352,2/14/2019,2/26/2019,2/21/2019,26301,SO47205,"$2,071.42 "
360,2/15/2019,2/27/2019,2/22/2019,26299,SO47216,"$2,049.10 "
368,2/15/2019,2/27/2019,2/22/2019,28836,SO47215,"$2,443.35 "
358,2/15/2019,2/27/2019,2/22/2019,12579,SO47220,"$2,049.10 "
389,2/15/2019,2/27/2019,2/22/2019,19195,SO47214,"$1,000.44 "
377,2/15/2019,2/27/2019,2/22/2019,16287,SO47213,"$2,181.56 "
369,2/15/2019,2/27/2019,2/22/2019,21361,SO47218,"$2,443.35 "
375,2/15/2019,2/27/2019,2/22/2019,21222,SO47217,"$2,181.56 "
362,2/15/2019,2/27/2019,2/22/2019,12577,SO47219,"$2,049.10 "
362,2/16/2019,2/28/2019,2/23/2019,11564,SO47231,"$2,049.10 "
358,2/16/2019,2/28/2019,2/23/2019,26295,SO47229,"$2,049.10 "
381,2/16/2019,2/28/2019,2/23/2019,26316,SO47222,"$1,000.44 "
370,2/16/2019,2/28/2019,2/23/2019,25875,SO47223,"$2,443.35 "
370,2/16/2019,2/28/2019,2/23/2019,13823,SO47221,"$2,443.35 "
368,2/16/2019,2/28/2019,2/23/2019,13314,SO47226,"$2,443.35 "
369,2/16/2019,2/28/2019,2/23/2019,15659,SO47224,"$2,443.35 "
375,2/16/2019,2/28/2019,2/23/2019,13277,SO47225,"$2,181.56 "
375,2/16/2019,2/28/2019,2/23/2019,25288,SO47227,"$2,181.56 "
375,2/16/2019,2/28/2019,2/23/2019,13237,SO47228,"$2,181.56 "
371,2/16/2019,2/28/2019,2/23/2019,21256,SO47230,"$2,181.56 "
356,2/18/2019,3/1/2019,2/25/2019,12683,SO47253,"$2,071.42 "
375,2/18/2019,3/1/2019,2/25/2019,16420,SO47245,"$2,181.56 "
375,2/18/2019,3/1/2019,2/25/2019,13340,SO47248,"$2,181.56 "
379,2/18/2019,3/1/2019,2/25/2019,21217,SO47250,"$2,181.56 "
371,2/18/2019,3/1/2019,2/25/2019,13292,SO47247,"$2,181.56 "
377,2/18/2019,3/1/2019,2/25/2019,13346,SO47249,"$2,181.56 "
377,2/18/2019,3/1/2019,2/25/2019,21226,SO47251,"$2,181.56 "
343,2/18/2019,3/1/2019,2/25/2019,20713,SO47246,$782.99 
352,2/18/2019,3/1/2019,2/25/2019,12676,SO47252,"$2,071.42 "
385,2/18/2019,3/1/2019,2/25/2019,19193,SO47244,"$1,000.44 "
377,2/19/2019,3/2/2019,2/26/2019,13298,SO47258,"$2,181.56 "
375,2/19/2019,3/2/2019,2/26/2019,13351,SO47259,"$2,181.56 "
375,2/19/2019,3/2/2019,2/26/2019,13233,SO47260,"$2,181.56 "
368,2/19/2019,3/2/2019,2/26/2019,14141,SO47257,"$2,443.35 "
379,2/19/2019,3/2/2019,2/26/2019,21560,SO47262,"$2,181.56 "
373,2/19/2019,3/2/2019,2/26/2019,16417,SO47256,"$2,181.56 "
333,2/19/2019,3/2/2019,2/26/2019,15276,SO47254,$782.99 
362,2/19/2019,3/2/2019,2/26/2019,26305,SO47261,"$2,049.10 "
358,2/19/2019,3/2/2019,2/26/2019,11561,SO47255,"$2,049.10 "
358,2/19/2019,3/2/2019,2/26/2019,12589,SO47263,"$2,049.10 "
377,2/20/2019,3/3/2019,2/27/2019,21555,SO47266,"$2,181.56 "
368,2/20/2019,3/3/2019,2/27/2019,16410,SO47264,"$2,443.35 "
375,2/20/2019,3/3/2019,2/27/2019,13250,SO47265,"$2,181.56 "
375,2/20/2019,3/3/2019,2/27/2019,21402,SO47268,"$2,181.56 "
352,2/20/2019,3/3/2019,2/27/2019,12674,SO47267,"$2,071.42 "
339,2/21/2019,3/4/2019,2/28/2019,19076,SO47275,$782.99 
368,2/21/2019,3/4/2019,2/28/2019,13420,SO47273,"$2,443.35 "
379,2/21/2019,3/4/2019,2/28/2019,21404,SO47278,"$2,181.56 "
371,2/21/2019,3/4/2019,2/28/2019,29013,SO47272,"$2,181.56 "
371,2/21/2019,3/4/2019,2/28/2019,21219,SO47277,"$2,181.56 "
370,2/21/2019,3/4/2019,2/28/2019,16407,SO47274,"$2,443.35 "
343,2/21/2019,3/4/2019,2/28/2019,15289,SO47276,$782.99 
362,2/21/2019,3/4/2019,2/28/2019,28512,SO47269,"$2,049.10 "
362,2/21/2019,3/4/2019,2/28/2019,12680,SO47279,"$2,049.10 "
360,2/21/2019,3/4/2019,2/28/2019,28519,SO47270,"$2,049.10 "
381,2/21/2019,3/4/2019,2/28/2019,18140,SO47271,"$1,000.44 "
337,2/23/2019,3/6/2019,3/1/2019,20717,SO47300,$782.99 
369,2/23/2019,3/6/2019,3/1/2019,13425,SO47299,"$2,443.35 "
379,2/23/2019,3/6/2019,3/1/2019,13811,SO47292,"$2,181.56 "
371,2/23/2019,3/6/2019,3/1/2019,16318,SO47291,"$2,181.56 "
371,2/23/2019,3/6/2019,3/1/2019,13403,SO47298,"$2,181.56 "
377,2/23/2019,3/6/2019,3/1/2019,13385,SO47297,"$2,181.56 "
323,2/23/2019,3/6/2019,3/1/2019,26029,SO47303,$782.99 
360,2/23/2019,3/6/2019,3/1/2019,12670,SO47302,"$2,049.10 "
358,2/23/2019,3/6/2019,3/1/2019,26292,SO47301,"$2,049.10 "
385,2/23/2019,3/6/2019,3/1/2019,19192,SO47293,"$1,000.44 "
385,2/23/2019,3/6/2019,3/1/2019,14024,SO47296,"$1,000.44 "
383,2/23/2019,3/6/2019,3/1/2019,18139,SO47294,"$1,000.44 "
387,2/23/2019,3/6/2019,3/1/2019,14005,SO47295,"$1,000.44 "
335,2/24/2019,3/7/2019,3/2/2019,20711,SO47307,$782.99 
369,2/24/2019,3/7/2019,3/2/2019,28798,SO47306,"$2,443.35 "
373,2/24/2019,3/7/2019,3/2/2019,21231,SO47313,"$2,181.56 "
379,2/24/2019,3/7/2019,3/2/2019,16272,SO47304,"$2,181.56 "
377,2/24/2019,3/7/2019,3/2/2019,13316,SO47309,"$2,181.56 "
369,2/24/2019,3/7/2019,3/2/2019,25393,SO47305,"$2,443.35 "
327,2/24/2019,3/7/2019,3/2/2019,20718,SO47308,$782.99 
333,2/24/2019,3/7/2019,3/2/2019,15252,SO47311,$782.99 
333,2/24/2019,3/7/2019,3/2/2019,15280,SO47312,$782.99 
362,2/24/2019,3/7/2019,3/2/2019,12673,SO47314,"$2,049.10 "
354,2/24/2019,3/7/2019,3/2/2019,26303,SO47310,"$2,071.42 "
369,2/25/2019,3/8/2019,3/3/2019,13361,SO47316,"$2,443.35 "
370,2/25/2019,3/8/2019,3/3/2019,13299,SO47319,"$2,443.35 "
373,2/25/2019,3/8/2019,3/3/2019,13354,SO47321,"$2,181.56 "
375,2/25/2019,3/8/2019,3/3/2019,13273,SO47318,"$2,181.56 "
379,2/25/2019,3/8/2019,3/3/2019,13840,SO47315,"$2,181.56 "
379,2/25/2019,3/8/2019,3/3/2019,14154,SO47317,"$2,181.56 "
377,2/25/2019,3/8/2019,3/3/2019,13315,SO47320,"$2,181.56 "
343,2/25/2019,3/8/2019,3/3/2019,15287,SO47322,$782.99 
373,2/26/2019,3/9/2019,3/4/2019,13278,SO47325,"$2,181.56 "
379,2/26/2019,3/9/2019,3/4/2019,13288,SO47326,"$2,181.56 "
377,2/26/2019,3/9/2019,3/4/2019,13400,SO47324,"$2,181.56 "
377,2/26/2019,3/9/2019,3/4/2019,13304,SO47327,"$2,181.56 "
362,2/26/2019,3/9/2019,3/4/2019,28529,SO47323,"$2,049.10 "
360,2/26/2019,3/9/2019,3/4/2019,12681,SO47328,"$2,049.10 "
369,2/27/2019,3/10/2019,3/5/2019,16324,SO47330,"$2,443.35 "
368,2/27/2019,3/10/2019,3/5/2019,21229,SO47333,"$2,443.35 "
369,2/27/2019,3/10/2019,3/5/2019,21557,SO47334,"$2,443.35 "
379,2/27/2019,3/10/2019,3/5/2019,13367,SO47329,"$2,181.56 "
333,2/27/2019,3/10/2019,3/5/2019,20807,SO47331,$782.99 
339,2/27/2019,3/10/2019,3/5/2019,26027,SO47336,$782.99 
356,2/27/2019,3/10/2019,3/5/2019,20350,SO47332,"$2,071.42 "
356,2/27/2019,3/10/2019,3/5/2019,12581,SO47335,"$2,071.42 "
354,2/28/2019,3/11/2019,3/6/2019,28520,SO47337,"$2,071.42 "
369,2/28/2019,3/11/2019,3/6/2019,13401,SO47340,"$2,443.35 "
373,2/28/2019,3/11/2019,3/6/2019,16277,SO47338,"$2,181.56 "
379,2/28/2019,3/11/2019,3/6/2019,21553,SO47343,"$2,181.56 "
371,2/28/2019,3/11/2019,3/6/2019,15626,SO47339,"$2,181.56 "
321,2/28/2019,3/11/2019,3/6/2019,26025,SO47347,$782.99 
331,2/28/2019,3/11/2019,3/6/2019,26028,SO47348,$782.99 
360,2/28/2019,3/11/2019,3/6/2019,26304,SO47342,"$2,049.10 "
360,2/28/2019,3/11/2019,3/6/2019,12585,SO47346,"$2,049.10 "
368,2/28/2019,3/11/2019,3/6/2019,25104,SO47341,"$2,443.35 "
354,2/28/2019,3/11/2019,3/6/2019,12686,SO47344,"$2,071.42 "
356,2/28/2019,3/11/2019,3/6/2019,12583,SO47345,"$2,071.42 "
370,3/1/2019,3/13/2019,3/8/2019,16461,SO47464,"$2,443.35 "
373,3/1/2019,3/13/2019,3/8/2019,14203,SO47463,"$2,181.56 "
375,3/1/2019,3/13/2019,3/8/2019,15926,SO47462,"$2,181.56 "
371,3/1/2019,3/13/2019,3/8/2019,13446,SO47467,"$2,181.56 "
341,3/1/2019,3/13/2019,3/8/2019,15303,SO47465,$782.99 
329,3/1/2019,3/13/2019,3/8/2019,26152,SO47468,$782.99 
381,3/1/2019,3/13/2019,3/8/2019,24887,SO47466,"$1,000.44 "
352,3/2/2019,3/14/2019,3/9/2019,12693,SO47476,"$2,071.42 "
370,3/2/2019,3/14/2019,3/9/2019,14539,SO47471,"$2,443.35 "
369,3/2/2019,3/14/2019,3/9/2019,21875,SO47473,"$2,443.35 "
369,3/2/2019,3/14/2019,3/9/2019,21945,SO47475,"$2,443.35 "
379,3/2/2019,3/14/2019,3/9/2019,13438,SO47472,"$2,181.56 "
379,3/2/2019,3/14/2019,3/9/2019,21893,SO47474,"$2,181.56 "
358,3/2/2019,3/14/2019,3/9/2019,28685,SO47470,"$2,049.10 "
383,3/2/2019,3/14/2019,3/9/2019,19301,SO47469,"$1,000.44 "
352,3/3/2019,3/15/2019,3/10/2019,28560,SO47477,"$2,071.42 "
373,3/3/2019,3/15/2019,3/10/2019,21899,SO47481,"$2,181.56 "
371,3/3/2019,3/15/2019,3/10/2019,21568,SO47480,"$2,181.56 "
331,3/3/2019,3/15/2019,3/10/2019,20832,SO47479,$782.99 
370,3/3/2019,3/15/2019,3/10/2019,21948,SO47482,"$2,443.35 "
325,3/3/2019,3/15/2019,3/10/2019,20811,SO47478,$782.99 
379,3/4/2019,3/16/2019,3/11/2019,14424,SO47483,"$2,181.56 "
371,3/4/2019,3/16/2019,3/11/2019,16452,SO47484,"$2,181.56 "
371,3/4/2019,3/16/2019,3/11/2019,14524,SO47485,"$2,181.56 "
377,3/4/2019,3/16/2019,3/11/2019,14538,SO47486,"$2,181.56 "
371,3/5/2019,3/17/2019,3/12/2019,21895,SO47490,"$2,181.56 "
368,3/5/2019,3/17/2019,3/12/2019,21888,SO47489,"$2,443.35 "
379,3/5/2019,3/17/2019,3/12/2019,13426,SO47488,"$2,181.56 "
377,3/5/2019,3/17/2019,3/12/2019,16427,SO47487,"$2,181.56 "
369,3/6/2019,3/18/2019,3/13/2019,15932,SO47491,"$2,443.35 "
335,3/6/2019,3/18/2019,3/13/2019,19181,SO47492,$782.99 
368,3/7/2019,3/19/2019,3/14/2019,16196,SO47495,"$2,443.35 "
369,3/7/2019,3/19/2019,3/14/2019,21951,SO47500,"$2,443.35 "
371,3/7/2019,3/19/2019,3/14/2019,16470,SO47496,"$2,181.56 "
377,3/7/2019,3/19/2019,3/14/2019,21572,SO47499,"$2,181.56 "
325,3/7/2019,3/19/2019,3/14/2019,27071,SO47498,$782.99 
360,3/7/2019,3/19/2019,3/14/2019,12214,SO47501,"$2,049.10 "
358,3/7/2019,3/19/2019,3/14/2019,28569,SO47493,"$2,049.10 "
373,3/7/2019,3/19/2019,3/14/2019,15927,SO47494,"$2,181.56 "
370,3/7/2019,3/19/2019,3/14/2019,14170,SO47497,"$2,443.35 "
354,3/8/2019,3/20/2019,3/15/2019,26324,SO47506,"$2,071.42 "
370,3/8/2019,3/20/2019,3/15/2019,21892,SO47508,"$2,443.35 "
368,3/8/2019,3/20/2019,3/15/2019,21957,SO47509,"$2,443.35 "
333,3/8/2019,3/20/2019,3/15/2019,15311,SO47507,$782.99 
360,3/8/2019,3/20/2019,3/15/2019,11605,SO47504,"$2,049.10 "
352,3/8/2019,3/20/2019,3/15/2019,26307,SO47505,"$2,071.42 "
352,3/8/2019,3/20/2019,3/15/2019,12688,SO47510,"$2,071.42 "
383,3/8/2019,3/20/2019,3/15/2019,19278,SO47502,"$1,000.44 "
383,3/8/2019,3/20/2019,3/15/2019,19299,SO47503,"$1,000.44 "
377,3/9/2019,3/21/2019,3/16/2019,15684,SO47514,"$2,181.56 "
373,3/9/2019,3/21/2019,3/16/2019,21946,SO47518,"$2,181.56 "
375,3/9/2019,3/21/2019,3/16/2019,14200,SO47511,"$2,181.56 "
368,3/9/2019,3/21/2019,3/16/2019,15675,SO47513,"$2,443.35 "
373,3/9/2019,3/21/2019,3/16/2019,16446,SO47512,"$2,181.56 "
343,3/9/2019,3/21/2019,3/16/2019,15308,SO47517,$782.99 
337,3/9/2019,3/21/2019,3/16/2019,26153,SO47519,$782.99 
362,3/9/2019,3/21/2019,3/16/2019,26309,SO47516,"$2,049.10 "
354,3/9/2019,3/21/2019,3/16/2019,26308,SO47515,"$2,071.42 "
371,3/10/2019,3/22/2019,3/17/2019,13443,SO47523,"$2,181.56 "
370,3/10/2019,3/22/2019,3/17/2019,21567,SO47524,"$2,443.35 "
369,3/10/2019,3/22/2019,3/17/2019,16445,SO47521,"$2,443.35 "
379,3/10/2019,3/22/2019,3/17/2019,21889,SO47525,"$2,181.56 "
360,3/10/2019,3/22/2019,3/17/2019,28559,SO47527,"$2,049.10 "
354,3/10/2019,3/22/2019,3/17/2019,12215,SO47526,"$2,071.42 "
389,3/10/2019,3/22/2019,3/17/2019,19263,SO47520,"$1,000.44 "
387,3/10/2019,3/22/2019,3/17/2019,14089,SO47522,"$1,000.44 "
371,3/11/2019,3/23/2019,3/18/2019,21886,SO47533,"$2,181.56 "
377,3/11/2019,3/23/2019,3/18/2019,13429,SO47529,"$2,181.56 "
329,3/11/2019,3/23/2019,3/18/2019,15312,SO47530,$782.99 
339,3/11/2019,3/23/2019,3/18/2019,15325,SO47531,$782.99 
329,3/11/2019,3/23/2019,3/18/2019,26148,SO47534,$782.99 
352,3/11/2019,3/23/2019,3/18/2019,11598,SO47528,"$2,071.42 "
383,3/11/2019,3/23/2019,3/18/2019,24888,SO47532,"$1,000.44 "
377,3/12/2019,3/24/2019,3/19/2019,21956,SO47543,"$2,181.56 "
373,3/12/2019,3/24/2019,3/19/2019,21571,SO47542,"$2,181.56 "
379,3/12/2019,3/24/2019,3/19/2019,13449,SO47538,"$2,181.56 "
371,3/12/2019,3/24/2019,3/19/2019,13436,SO47537,"$2,181.56 "
329,3/12/2019,3/24/2019,3/19/2019,20824,SO47539,$782.99 
341,3/12/2019,3/24/2019,3/19/2019,15314,SO47541,$782.99 
362,3/12/2019,3/24/2019,3/19/2019,26326,SO47540,"$2,049.10 "
358,3/12/2019,3/24/2019,3/19/2019,12694,SO47544,"$2,049.10 "
354,3/12/2019,3/24/2019,3/19/2019,28553,SO47545,"$2,071.42 "
385,3/12/2019,3/24/2019,3/19/2019,14083,SO47535,"$1,000.44 "
387,3/12/2019,3/24/2019,3/19/2019,14088,SO47536,"$1,000.44 "
343,3/13/2019,3/25/2019,3/20/2019,19256,SO47549,$782.99 
333,3/13/2019,3/25/2019,3/20/2019,20166,SO47547,$782.99 
368,3/13/2019,3/25/2019,3/20/2019,15674,SO47555,"$2,443.35 "
368,3/13/2019,3/25/2019,3/20/2019,21950,SO47552,"$2,443.35 "
331,3/13/2019,3/25/2019,3/20/2019,20834,SO47548,$782.99 
371,3/13/2019,3/25/2019,3/20/2019,21878,SO47551,"$2,181.56 "
337,3/13/2019,3/25/2019,3/20/2019,15290,SO47550,$782.99 
362,3/13/2019,3/25/2019,3/20/2019,12222,SO47554,"$2,049.10 "
360,3/13/2019,3/25/2019,3/20/2019,28683,SO47546,"$2,049.10 "
354,3/13/2019,3/25/2019,3/20/2019,12698,SO47553,"$2,071.42 "
377,3/14/2019,3/26/2019,3/21/2019,13431,SO47557,"$2,181.56 "
370,3/14/2019,3/26/2019,3/21/2019,25981,SO47558,"$2,443.35 "
379,3/14/2019,3/26/2019,3/21/2019,14701,SO47556,"$2,181.56 "
362,3/14/2019,3/26/2019,3/21/2019,12699,SO47559,"$2,049.10 "
368,3/15/2019,3/27/2019,3/22/2019,21955,SO47563,"$2,443.35 "
377,3/15/2019,3/27/2019,3/22/2019,21944,SO47562,"$2,181.56 "
325,3/15/2019,3/27/2019,3/22/2019,27053,SO47560,$782.99 
321,3/15/2019,3/27/2019,3/22/2019,15328,SO47561,$782.99 
356,3/15/2019,3/27/2019,3/22/2019,12210,SO47564,"$2,071.42 "
375,3/16/2019,3/28/2019,3/23/2019,21885,SO47568,"$2,181.56 "
379,3/16/2019,3/28/2019,3/23/2019,21570,SO47567,"$2,181.56 "
379,3/16/2019,3/28/2019,3/23/2019,21959,SO47569,"$2,181.56 "
377,3/16/2019,3/28/2019,3/23/2019,15697,SO47565,"$2,181.56 "
389,3/16/2019,3/28/2019,3/23/2019,24613,SO47566,"$1,000.44 "
377,3/17/2019,3/29/2019,3/24/2019,14185,SO47571,"$2,181.56 "
370,3/17/2019,3/29/2019,3/24/2019,21891,SO47577,"$2,443.35 "
368,3/17/2019,3/29/2019,3/24/2019,29149,SO47572,"$2,443.35 "
369,3/17/2019,3/29/2019,3/24/2019,13435,SO47573,"$2,443.35 "
377,3/17/2019,3/29/2019,3/24/2019,21877,SO47576,"$2,181.56 "
333,3/17/2019,3/29/2019,3/24/2019,20171,SO47574,$782.99 
362,3/17/2019,3/29/2019,3/24/2019,26315,SO47575,"$2,049.10 "
352,3/17/2019,3/29/2019,3/24/2019,28562,SO47570,"$2,071.42 "
352,3/17/2019,3/29/2019,3/24/2019,12687,SO47578,"$2,071.42 "
371,3/18/2019,3/30/2019,3/25/2019,21874,SO47587,"$2,181.56 "
373,3/18/2019,3/30/2019,3/25/2019,13433,SO47582,"$2,181.56 "
379,3/18/2019,3/30/2019,3/25/2019,13442,SO47583,"$2,181.56 "
371,3/18/2019,3/30/2019,3/25/2019,16197,SO47579,"$2,181.56 "
375,3/18/2019,3/30/2019,3/25/2019,29152,SO47581,"$2,181.56 "
341,3/18/2019,3/30/2019,3/25/2019,19194,SO47584,$782.99 
329,3/18/2019,3/30/2019,3/25/2019,15320,SO47585,$782.99 
327,3/18/2019,3/30/2019,3/25/2019,15322,SO47586,$782.99 
389,3/18/2019,3/30/2019,3/25/2019,14080,SO47580,"$1,000.44 "
325,3/19/2019,3/31/2019,3/26/2019,26135,SO47593,$782.99 
379,3/19/2019,3/31/2019,3/26/2019,16428,SO47588,"$2,181.56 "
343,3/19/2019,3/31/2019,3/26/2019,26154,SO47594,$782.99 
360,3/19/2019,3/31/2019,3/26/2019,26313,SO47591,"$2,049.10 "
356,3/19/2019,3/31/2019,3/26/2019,26312,SO47590,"$2,071.42 "
385,3/19/2019,3/31/2019,3/26/2019,24614,SO47592,"$1,000.44 "
383,3/19/2019,3/31/2019,3/26/2019,14036,SO47589,"$1,000.44 "
369,3/20/2019,4/1/2019,3/27/2019,14186,SO47595,"$2,443.35 "
373,3/20/2019,4/1/2019,3/27/2019,16199,SO47596,"$2,181.56 "
373,3/20/2019,4/1/2019,3/27/2019,25971,SO47597,"$2,181.56 "
362,3/20/2019,4/1/2019,3/27/2019,26327,SO47599,"$2,049.10 "
358,3/20/2019,4/1/2019,3/27/2019,26306,SO47598,"$2,049.10 "
379,3/21/2019,4/2/2019,3/28/2019,14192,SO47601,"$2,181.56 "
375,3/21/2019,4/2/2019,3/28/2019,21876,SO47604,"$2,181.56 "
379,3/21/2019,4/2/2019,3/28/2019,21562,SO47603,"$2,181.56 "
323,3/21/2019,4/2/2019,3/28/2019,19174,SO47602,$782.99 
389,3/21/2019,4/2/2019,3/28/2019,17188,SO47600,"$1,000.44 "
389,3/22/2019,4/3/2019,3/29/2019,17187,SO47605,"$1,000.44 "
335,3/22/2019,4/3/2019,3/29/2019,15309,SO47609,$782.99 
339,3/22/2019,4/3/2019,3/29/2019,27075,SO47610,$782.99 
389,3/22/2019,4/3/2019,3/29/2019,14081,SO47607,"$1,000.44 "
331,3/22/2019,4/3/2019,3/29/2019,26140,SO47611,$782.99 
375,3/22/2019,4/3/2019,3/29/2019,15928,SO47606,"$2,181.56 "
352,3/22/2019,4/3/2019,3/29/2019,26322,SO47608,"$2,071.42 "
356,3/23/2019,4/4/2019,3/30/2019,12689,SO47619,"$2,071.42 "
387,3/23/2019,4/4/2019,3/30/2019,14037,SO47613,"$1,000.44 "
331,3/23/2019,4/4/2019,3/30/2019,15302,SO47614,$782.99 
369,3/23/2019,4/4/2019,3/30/2019,16465,SO47612,"$2,443.35 "
379,3/23/2019,4/4/2019,3/30/2019,21947,SO47618,"$2,181.56 "
371,3/23/2019,4/4/2019,3/30/2019,21873,SO47616,"$2,181.56 "
377,3/23/2019,4/4/2019,3/30/2019,21943,SO47617,"$2,181.56 "
343,3/23/2019,4/4/2019,3/30/2019,15329,SO47615,$782.99 
352,3/23/2019,4/4/2019,3/30/2019,12239,SO47620,"$2,071.42 "
369,3/24/2019,4/5/2019,3/31/2019,21569,SO47623,"$2,443.35 "
371,3/24/2019,4/5/2019,3/31/2019,21949,SO47624,"$2,181.56 "
377,3/24/2019,4/5/2019,3/31/2019,21958,SO47625,"$2,181.56 "
339,3/24/2019,4/5/2019,3/31/2019,20837,SO47622,$782.99 
321,3/24/2019,4/5/2019,3/31/2019,26150,SO47626,$782.99 
385,3/24/2019,4/5/2019,3/31/2019,14044,SO47621,"$1,000.44 "
343,3/25/2019,4/6/2019,4/1/2019,27060,SO47632,$782.99 
370,3/25/2019,4/6/2019,4/1/2019,16444,SO47627,"$2,443.35 "
370,3/25/2019,4/6/2019,4/1/2019,15685,SO47629,"$2,443.35 "
369,3/25/2019,4/6/2019,4/1/2019,16509,SO47628,"$2,443.35 "
371,3/25/2019,4/6/2019,4/1/2019,21894,SO47633,"$2,181.56 "
331,3/25/2019,4/6/2019,4/1/2019,26142,SO47636,$782.99 
354,3/25/2019,4/6/2019,4/1/2019,26311,SO47630,"$2,071.42 "
354,3/25/2019,4/6/2019,4/1/2019,12216,SO47635,"$2,071.42 "
352,3/25/2019,4/6/2019,4/1/2019,26325,SO47631,"$2,071.42 "
356,3/25/2019,4/6/2019,4/1/2019,11570,SO47634,"$2,071.42 "
329,3/26/2019,4/7/2019,4/2/2019,15321,SO47639,$782.99 
371,3/26/2019,4/7/2019,4/2/2019,13447,SO47637,"$2,181.56 "
362,3/26/2019,4/7/2019,4/2/2019,26319,SO47638,"$2,049.10 "
321,3/27/2019,4/8/2019,4/3/2019,27062,SO47641,$782.99 
354,3/27/2019,4/8/2019,4/3/2019,26317,SO47640,"$2,071.42 "
356,3/28/2019,4/9/2019,4/4/2019,12263,SO47648,"$2,071.42 "
389,3/28/2019,4/9/2019,4/4/2019,19290,SO47643,"$1,000.44 "
383,3/28/2019,4/9/2019,4/4/2019,17109,SO47642,"$1,000.44 "
368,3/28/2019,4/9/2019,4/4/2019,21897,SO47647,"$2,443.35 "
375,3/28/2019,4/9/2019,4/4/2019,15693,SO47644,"$2,181.56 "
375,3/28/2019,4/9/2019,4/4/2019,14555,SO47645,"$2,181.56 "
352,3/28/2019,4/9/2019,4/4/2019,20373,SO47646,"$2,071.42 "
333,3/29/2019,4/10/2019,4/5/2019,20825,SO47652,$782.99 
368,3/29/2019,4/10/2019,4/5/2019,21882,SO47656,"$2,443.35 "
377,3/29/2019,4/10/2019,4/5/2019,16447,SO47649,"$2,181.56 "
377,3/29/2019,4/10/2019,4/5/2019,25911,SO47651,"$2,181.56 "
370,3/29/2019,4/10/2019,4/5/2019,16512,SO47650,"$2,443.35 "
325,3/29/2019,4/10/2019,4/5/2019,20163,SO47653,$782.99 
327,3/29/2019,4/10/2019,4/5/2019,26138,SO47657,$782.99 
385,3/29/2019,4/10/2019,4/5/2019,24889,SO47655,"$1,000.44 "
387,3/29/2019,4/10/2019,4/5/2019,24615,SO47654,"$1,000.44 "
356,3/30/2019,4/11/2019,4/6/2019,13018,SO47737,"$2,071.42 "
369,3/30/2019,4/11/2019,4/6/2019,13452,SO47732,"$2,443.35 "
375,3/30/2019,4/11/2019,4/6/2019,13461,SO47733,"$2,181.56 "
333,3/30/2019,4/11/2019,4/6/2019,15333,SO47734,$782.99 
343,3/30/2019,4/11/2019,4/6/2019,27084,SO47735,$782.99 
